Prices,Predict value,Status,IN&DEC
50439.73,50432.318496219,neutral,-14.823007562001294
50327.18,50379.749248109496,Buy,105.13849621899863
50354.64,50367.19462405475,Buy,25.109248109496548
50372.64,50369.91731202738,neutral,-5.445375945251726
50409.91,50389.91365601369,sell,-39.9926879726263
50431.95,50410.93182800684,sell,-42.03634398630675
50484.99,50447.960914003415,sell,-74.05817199315788
50417.59,50432.775457001706,Buy,30.370914003418875
50444.6,50438.68772850085,neutral,-11.8245429982926
50466.71,50452.69886425043,sell,-28.022271499146882
50484.84,50468.76943212521,sell,-32.141135749567184
50453.41,50461.089716062605,Buy,15.359432125209423
50475.92,50468.5048580313,neutral,-14.830283937393688
50497.77,50483.13742901565,sell,-29.26514196869539
50500.0,50491.56871450783,sell,-16.862570984347258
50460.29,50475.92935725392,Buy,31.278714507825498
50434.99,50455.459678626954,Buy,40.9393572539193
50421.17,50438.314839313476,Buy,34.28967862695572
50469.99,50454.15241965673,sell,-31.67516068652185
50433.14,50443.64620982837,Buy,21.012419656733982
50431.16,50437.403104914185,neutral,12.486209828362917
50406.29,50421.84655245709,Buy,31.113104914184078
50428.04,50424.94327622854,neutral,-6.193447542907961
50410.12,50417.53163811428,neutral,14.823276228540635
50395.99,50406.76081905713,Buy,21.541638114278612
50406.49,50406.62540952857,neutral,0.2708190571356681
50500.0,50453.312704764285,sell,-93.37459047143057
50393.82,50423.56635238214,Buy,59.49270476428501
50268.84,50346.20317619107,Buy,154.7263523821457
50215.34,50280.77158809554,Buy,130.86317619107285
50299.99,50290.38079404777,sell,-19.21841190446139
50346.53,50318.455397023885,sell,-56.14920595222793
50350.01,50334.23269851194,sell,-31.554602976117167
50305.49,50319.86134925597,Buy,28.74269851194549
50370.36,50345.110674627984,sell,-50.49865074403351
50304.39,50324.75033731399,Buy,40.72067462798441
50344.68,50334.715168657,sell,-19.92966268600867
50334.07,50334.392584328496,neutral,0.6451686569998856
50260.01,50297.201292164245,Buy,74.38258432849398
50199.94,50248.570646082124,Buy,97.26129216424306
50230.01,50239.29032304106,Buy,18.56064608212182
50091.22,50165.25516152053,Buy,148.07032304105815
50135.64,50150.447580760265,Buy,29.61516152053082
50045.37,50097.908790380134,Buy,105.07758076026221
49994.24,50046.074395190066,Buy,103.66879038013576
49976.31,50011.19219759503,Buy,69.76439519006817
49916.28,49963.73609879751,Buy,94.91219759503292
49931.59,49947.663049398754,Buy,32.14609879751515
49921.67,49934.66652469938,Buy,25.99304939875583
49956.36,49945.51326234969,sell,-21.693475300620776
49998.22,49971.866631174846,sell,-52.70673765031097
49983.64,49977.753315587426,neutral,-11.773368825153739
50000.0,49988.87665779371,sell,-22.246684412573813
50049.86,50019.36832889686,sell,-60.98334220628749
50069.98,50044.67416444843,sell,-50.611671103142726
50014.29,50029.48208222422,Buy,30.384164448427327
50017.1,50023.29104111211,neutral,12.38208222421963
50027.41,50025.35052055606,neutral,-4.118958887891495
50021.61,50023.480260278026,neutral,3.740520556057163
49940.01,49981.74513013901,Buy,83.47026027802349
50039.98,50010.8625650695,sell,-58.23486986099306
49916.22,49963.54128253475,Buy,94.64256506950187
49997.63,49980.585641267375,sell,-34.08871746524528
50010.66,49995.62282063369,sell,-30.074358732628752
50029.18,50012.401410316845,sell,-33.557179366311175
50049.98,50031.19070515843,sell,-37.5785896831585
50046.98,50039.08535257922,sell,-15.789294841575611
50076.33,50057.70767628961,sell,-37.24464742078271
50025.72,50041.7138381448,Buy,31.987676289609226
50027.22,50034.4669190724,neutral,14.493838144800975
49989.42,50011.943459536196,Buy,45.0469190724034
49959.35,49985.646729768094,Buy,52.59345953619777
49975.2,49980.423364884045,neutral,10.446729768096702
50019.99,50000.20668244202,sell,-39.56663511595252
50000.0,50000.10334122101,neutral,0.20668244201806374
49983.01,49991.5566706105,Buy,17.093341221006995
50008.3,49999.92833530525,sell,-16.743329389501014
49943.71,49971.819167652626,Buy,56.21833530525328
49932.2,49952.00958382631,Buy,39.619167652628676
49827.05,49889.529791913155,Buy,124.95958382630488
49735.21,49812.36989595658,Buy,154.31979191315622
49700.0,49756.18494797829,Buy,112.36989595658088
49590.88,49673.532473989144,Buy,165.30494797829306
49674.07,49673.80123699457,neutral,-0.5375260108557995
49700.0,49686.90061849728,sell,-26.19876300542819
49747.57,49717.235309248645,sell,-60.66938150271744
49810.42,49763.82765462432,sell,-93.18469075135363
49800.02,49781.92382731216,sell,-36.19234537567536
49754.13,49768.02691365608,Buy,27.79382731216174
49814.98,49791.50345682804,sell,-46.95308634392131
49795.69,49793.59672841402,neutral,-4.186543171963422
49811.34,49802.46836420701,sell,-17.74327158597589
49793.46,49797.964182103504,neutral,9.008364207009436
49405.34,49601.65209105175,Buy,392.62418210350734
49356.93,49479.291045525875,Buy,244.72209105174989
49329.54,49404.41552276294,Buy,149.75104552587436
49361.4,49382.90776138147,Buy,43.0155227629366
49360.68,49371.79388069073,Buy,22.2277613814731
49380.79,49376.29194034537,neutral,-8.99611930926767
49379.2,49377.745970172684,neutral,-2.9080596546264132
49358.36,49368.05298508634,Buy,19.3859701726833
49258.31,49313.18149254317,Buy,109.74298508634092
49150.64,49231.910746271584,Buy,162.54149254316872
49060.55,49146.2303731358,Buy,171.36074627158087
49103.22,49124.7251865679,Buy,43.01037313579582
48982.86,49053.79259328395,Buy,141.8651865678985
49096.86,49075.32629664197,sell,-43.067406716050755
49118.85,49097.08814832098,sell,-43.52370335802698
49052.45,49074.76907416049,Buy,44.63814832098433
48904.66,48989.71453708025,Buy,170.10907416048576
48861.52,48925.617268540125,Buy,128.19453708024957
49043.83,48984.72363427006,sell,-118.21273145987652
48967.21,48975.966817135035,Buy,17.513634270064358
48886.4,48931.18340856752,Buy,89.56681713503349
48935.78,48933.48170428376,neutral,-4.596591432476998
49076.07,49004.77585214188,sell,-142.58829571623937
48869.98,48937.37792607094,Buy,134.79585214187682
48883.82,48910.598963035474,Buy,53.5579260709419
49008.81,48959.704481517736,sell,-98.21103696452337
48966.92,48963.31224075887,neutral,-7.215518482262269
48972.71,48968.01112037944,neutral,-9.397759241132007
48999.98,48983.99556018972,sell,-31.96887962056644
49136.22,49060.10778009486,sell,-152.22443981027754
49152.48,49106.29389004743,sell,-92.37221990514081
49155.37,49130.83194502372,sell,-49.07610995256982
49159.98,49145.40597251186,sell,-29.148054976285493
49065.35,49105.37798625593,Buy,80.05597251185827
48957.82,49031.59899312796,Buy,147.5579862559316
48676.34,48853.96949656398,Buy,355.25899312796537
48721.55,48787.75974828199,Buy,132.41949656397628
48822.85,48805.304874140995,sell,-35.090251718007494
49017.4,48911.3524370705,sell,-212.09512585900666
49036.98,48974.16621853525,sell,-125.62756292950507
49075.49,49024.82810926762,sell,-101.32378146475094
49058.11,49041.46905463381,sell,-33.281890732381726
49015.51,49028.48952731691,Buy,25.959054633807682
49059.18,49043.83476365845,sell,-30.690472683090775
49077.33,49060.58238182923,sell,-33.49523634155048
49068.21,49064.39619091462,neutral,-7.627618170772621
49149.33,49106.86309545731,sell,-84.93380908538529
49111.21,49109.036547728654,neutral,-4.346904542690027
49135.37,49122.20327386433,sell,-26.333452271348506
49154.54,49138.37163693216,sell,-32.33672613566887
49037.68,49088.02581846608,Buy,100.69163693216251
48977.03,49032.52790923304,Buy,110.99581846607907
49045.46,49038.99395461652,neutral,-12.932090766960755
49102.59,49070.791977308254,sell,-63.59604538347776
49125.01,49097.90098865413,sell,-54.21802269174805
49132.76,49115.33049432706,sell,-34.859011345870385
49202.83,49159.08024716353,sell,-87.49950567293854
49121.22,49140.15012358177,Buy,37.86024716353131
49239.71,49189.93006179089,sell,-99.55987641822867
49300.01,49244.97003089545,sell,-110.0799382091136
49266.08,49255.525015447725,sell,-21.109969104552874
49258.47,49256.99750772386,neutral,-2.944984552275855
49276.48,49266.73875386194,sell,-19.482492276139965
49252.58,49259.65937693097,neutral,14.15875386193511
49267.52,49263.58968846548,neutral,-7.860623069027497
49271.94,49267.76484423274,neutral,-8.350311534522916
49243.16,49255.46242211637,Buy,24.604844232737378
49303.12,49279.29121105818,sell,-47.657577883634076
49228.94,49254.11560552909,Buy,50.351211058179615
49122.88,49188.49780276454,Buy,131.23560552909476
49032.31,49110.40390138227,Buy,156.18780276454345
48975.24,49042.821950691134,Buy,135.16390138227143
48935.62,48989.22097534557,Buy,107.20195069113106
49044.76,49016.99048767278,sell,-55.53902465443389
49072.91,49044.95024383639,sell,-55.91951232722204
49053.15,49049.0501219182,neutral,-8.199756163608981
49141.93,49095.4900609591,sell,-92.87987808180333
49171.62,49133.55503047955,sell,-76.12993904090399
49226.99,49180.272515239776,sell,-93.43496952045098
49209.27,49194.77125761988,sell,-28.997484760220686
49154.79,49174.78062880994,Buy,39.981257619881944
49077.05,49125.91531440497,Buy,97.7306288099353
49080.07,49102.992657202485,Buy,45.84531440497085
49044.91,49073.951328601244,Buy,58.08265720248164
49052.22,49063.08566430063,Buy,21.73132860124315
49131.6,49097.342832150316,sell,-68.51433569937217
49206.89,49152.11641607516,sell,-109.54716784968332
49123.99,49138.05320803758,Buy,28.126416075159796
49165.5,49151.776604018785,sell,-27.44679196242214
49204.71,49178.24330200939,sell,-52.933395981213835
49226.62,49202.43165100469,sell,-48.37669799061405
49156.42,49179.425825502345,Buy,46.011651004693704
49066.57,49122.997912751176,Buy,112.8558255023454
49166.71,49144.85395637559,sell,-43.71208724882308
49197.73,49171.2919781878,sell,-52.87604362441198
49164.06,49167.6759890939,neutral,7.231978187803179
49220.0,49193.83799454695,sell,-52.32401090610074
49248.71,49221.27399727347,sell,-54.872005453049496
49437.43,49329.35199863673,sell,-216.15600272652955
49417.72,49373.53599931837,sell,-88.36800136326929
49560.0,49466.76799965918,sell,-186.46400068163348
49631.54,49549.15399982959,sell,-164.7720003408176
49572.31,49560.731999914795,sell,-23.156000170405605
49649.38,49605.055999957396,sell,-88.64800008520251
49604.26,49604.6579999787,neutral,0.7959999573940877
49578.14,49591.39899998935,Buy,26.517999978699663
49627.35,49609.37449999468,sell,-35.95100001064566
49729.5,49669.43724999734,sell,-120.12550000532065
49609.07,49639.25362499867,Buy,60.36724999733997
49614.03,49626.641812499336,Buy,25.223624998674495
49552.48,49589.560906249666,Buy,74.16181249933288
49551.51,49570.53545312483,Buy,38.05090624966397
49787.48,49679.00772656241,sell,-216.94454687517282
49740.23,49709.61886328121,sell,-61.22227343759005
49703.59,49706.604431640604,neutral,6.028863281215308
49711.58,49709.0922158203,neutral,-4.975568359397585
49760.33,49734.71110791015,sell,-51.23778417969879
49742.92,49738.81555395508,neutral,-8.208892089845904
49703.48,49721.14777697754,Buy,35.33555395507574
49730.44,49725.79388848877,neutral,-9.292223022464896
49764.7,49745.24694424438,sell,-38.90611151122721
49822.11,49783.67847212219,sell,-76.8630557556171
49845.62,49814.6492360611,sell,-61.941527877810586
49843.91,49829.27961803055,sell,-29.260763938902528
49866.12,49847.69980901528,sell,-36.84038196945039
49850.65,49849.17490450764,neutral,-2.9501909847240313
49817.48,49833.32745225383,Buy,31.694904507639876
49779.0,49806.16372612691,Buy,54.32745225382678
49780.79,49793.47686306346,Buy,25.373726126912516
49850.65,49822.06343153173,sell,-57.173136936544324
49889.39,49855.726715765864,sell,-67.32656846827012
49950.74,49903.23335788293,sell,-95.01328423413361
49905.97,49904.601678941464,neutral,-2.736642117073643
49840.49,49872.54583947073,Buy,64.11167894146638
49847.87,49860.20791973537,Buy,24.675839470728533
49780.24,49820.22395986768,Buy,79.96791973536892
49773.13,49796.676979933836,Buy,47.093959867685044
49781.11,49788.89348996692,Buy,15.566979933835682
49781.12,49785.00674498346,neutral,7.773489966915804
49764.21,49774.608372491726,Buy,20.796744983461394
49711.15,49742.87918624586,Buy,63.45837249172473
49696.21,49719.54459312293,Buy,46.669186245861056
49669.13,49694.33729656147,Buy,50.41459312293591
49725.02,49709.67864828074,sell,-30.682703438527824
49768.3,49738.98932414037,sell,-58.621351719266386
49674.61,49706.79966207019,Buy,64.37932414036914
49743.67,49725.23483103509,sell,-36.870337929809466
49814.44,49769.83741551755,sell,-89.20516896490881
49813.39,49791.61370775878,sell,-43.55258448245149
49772.51,49782.06185387939,Buy,19.103707758775272
49806.19,49794.1259269397,sell,-24.128146120609017
49851.87,49822.997963469854,sell,-57.7440730603048
49917.99,49870.49398173492,sell,-94.9920365301441
49883.27,49876.88199086746,neutral,-12.776018265074526
49870.01,49873.445995433736,neutral,6.871990867461136
49797.63,49835.53799771686,Buy,75.81599543373886
49761.78,49798.65899885843,Buy,73.75799771686434
49794.95,49796.804499429214,neutral,3.7089988584339153
49860.68,49828.7422497146,sell,-63.875500570786244
49914.39,49871.5661248573,sell,-85.64775028539589
50044.82,49958.19306242865,sell,-173.25387514269823
50115.0,50036.59653121432,sell,-156.80693757135305
50076.58,50056.58826560716,sell,-39.98346878567827
50080.01,50068.299132803586,sell,-23.421734392839426
50188.19,50128.244566401794,sell,-119.89086719641637
50115.97,50122.107283200894,neutral,12.274566401792981
50092.8,50107.45364160045,Buy,29.307283200891106
50160.57,50134.011820800224,sell,-53.116358399551245
50393.78,50263.89591040011,sell,-259.76817919977475
50348.52,50306.20795520005,sell,-84.62408959988534
50255.17,50280.688977600024,Buy,51.03795520005224
50294.8,50287.74448880002,neutral,-14.111022399978538
50399.75,50343.74724440001,sell,-112.00551119998272
50470.02,50406.8836222,sell,-126.27275559998816
50550.0,50478.4418111,sell,-143.11637779999728
50703.8,50591.12090555,sell,-225.3581889000052
50578.8,50584.960452775005,neutral,12.320905549997406
50600.0,50592.4802263875,sell,-15.039547224994749
50581.0,50586.74011319375,neutral,11.480226387502626
50470.83,50528.78505659688,Buy,115.91011319374957
50432.01,50480.39752829844,Buy,96.77505659687449
50398.91,50439.65376414922,Buy,81.48752829843579
50365.0,50402.32688207461,Buy,74.65376414921775
50352.92,50377.6234410373,Buy,49.40688207461062
50245.14,50311.38172051865,Buy,132.4834410373005
50275.3,50293.340860259326,Buy,36.08172051864676
50274.01,50283.67543012966,Buy,19.330860259324254
50164.6,50224.13771506483,Buy,119.07543012966198
50150.18,50187.15885753241,Buy,73.95771506483288
50200.1,50193.6294287662,neutral,-12.94114246758545
50114.99,50154.3097143831,Buy,78.63942876620422
50193.79,50174.04985719155,sell,-39.48028561690444
50184.99,50179.51992859578,neutral,-10.940142808445671
50277.63,50228.57496429789,sell,-98.11007140421862
50361.67,50295.122482148945,sell,-133.09503570210654
50312.47,50303.79624107447,sell,-17.347517851056182
50250.0,50276.89812053724,Buy,53.79624107447307
50339.81,50308.35406026862,sell,-62.9118794627575
50317.78,50313.067030134305,neutral,-9.425939731379913
50279.2,50296.13351506715,Buy,33.86703013430815
50290.38,50293.25675753357,neutral,5.753515067153785
50366.31,50329.783378766784,sell,-73.05324246642704
50395.25,50362.516689383396,sell,-65.46662123321585
50383.91,50373.2133446917,sell,-21.393310616607778
50441.05,50407.13167234585,sell,-67.8366553083033
50416.28,50411.70583617293,neutral,-9.148327654147579
50345.6,50378.65291808646,Buy,66.10583617293014
50337.28,50357.96645904323,Buy,41.37291808646114
50387.36,50372.66322952161,sell,-29.393540956771176
50321.66,50347.16161476081,Buy,51.003229521607864
50381.64,50364.4008073804,sell,-34.478385239191994
50385.99,50375.1954036902,sell,-21.58919261959818
50403.37,50389.282701845106,sell,-28.17459630980011
50410.0,50399.64135092255,sell,-20.717298154893797
50419.62,50409.630675461274,sell,-19.978649077449518
50481.16,50445.39533773064,sell,-71.52932453872927
50511.54,50478.46766886532,sell,-66.14466226936202
50558.29,50518.37883443266,sell,-79.82233113468101
50494.66,50506.51941721633,Buy,23.718834432656877
50452.24,50479.37970860816,Buy,54.27941721633397
50534.86,50507.11985430408,sell,-55.48029139183927
50625.01,50566.06492715204,sell,-117.89014569592109
50607.14,50586.60246357602,sell,-41.075072847961565
50639.48,50613.04123178801,sell,-52.877536423984566
50700.0,50656.520615894005,sell,-86.95876821198908
50797.03,50726.775307947,sell,-140.50938410599338
51035.17,50880.9726539735,sell,-308.39469205299974
51344.33,51112.65132698675,sell,-463.35734602650336
51170.51,51141.580663493376,sell,-57.85867301325197
51140.19,51140.885331746686,neutral,1.3906634933737223
51241.67,51191.27766587334,sell,-100.7846682533127
51487.06,51339.16883293667,sell,-295.78233412665577
